timestamp,token_volume,transaction_count,unique_wallets,new_wallets,sniper_tx_count,wash_tx_count,avg_tx_size
2025-02-17 01:00:00,1799809.5562764031,2290,649,161,0.0,1474,20156.695392188412
2025-02-17 02:00:00,75213668.5530815,3113,765,174,0.0,2131,38197.698150439755
2025-02-17 03:00:00,896263.843391312,3484,818,191,0.0,2339,16091.050118694997
2025-02-17 04:00:00,10699826.426716374,2184,563,118,0.0,1473,13244.487736623176
2025-02-17 05:00:00,187630270.79154184,12366,1487,355,0.0,9506,32812.41454631524
2025-02-17 06:00:00,115825195.63822944,7869,1166,259,0.0,5765,28681.588389619912
2025-02-17 07:00:00,89546001.33658193,5496,1061,300,0.0,3897,28227.363741811463
2025-02-17 08:00:00,181361785.7926053,3491,769,144,0.0,2347,60547.28308214415
2025-02-17 09:00:00,133332348.68640168,2254,543,135,0.0,1537,69317.78936110083
2025-02-17 10:00:00,-2016155.680080404,1736,474,115,0.0,1093,7735.896851722431
2025-02-17 11:00:00,100026090.20187642,1485,437,109,0.0,909,84383.10090247348
2025-02-17 12:00:00,20385978.09025716,2861,549,128,0.0,2052,20063.334109539857
2025-02-17 13:00:00,77765904.07094505,2536,552,135,0.0,1720,42297.68989765743
2025-02-17 14:00:00,266738291.2566313,2411,648,168,0.0,1561,127992.23790513701
2025-02-17 15:00:00,95265808.2123729,4482,829,170,0.0,3171,31198.03799101279
2025-02-17 16:00:00,2050665260.8036718,86265,11566,5016,0.0,58857,49128.67964399855
2025-02-17 17:00:00,80022429.66709192,31302,5316,1465,0.0,20659,32031.230780828595
2025-02-17 18:00:00,414889744.13183993,12095,2416,655,0.0,7995,63795.3240758906
2025-02-17 19:00:00,147430055.68538836,5642,1408,370,0.0,3535,55239.2296908037
2025-02-17 20:00:00,179104022.17080796,3919,1032,261,0.0,2442,83180.33169680914
2025-02-17 21:00:00,145241234.65078166,5231,1128,253,0.0,3397,57595.88415519573
2025-02-17 22:00:00,61177402.098976396,3777,1015,245,0.0,2361,84198.73627784014
2025-02-17 23:00:00,148262344.5082658,5770,1246,284,0.0,3858,70960.38980761339
2025-02-18 00:00:00,31313509.38177373,5201,1216,267,0.0,3337,44627.09598487697
2025-02-18 01:00:00,-36408239.67646153,3522,914,199,0.0,2279,44937.39084946209
2025-02-18 02:00:00,221431449.4741251,3613,835,186,0.0,2428,106568.2997797424
2025-02-18 03:00:00,7466910.496347702,3106,703,143,0.0,2092,56191.556910690815
2025-02-18 04:00:00,-135222728.68839398,2411,678,154,0.0,1492,69323.41823850949
2025-02-18 05:00:00,-27500052.625478778,2000,642,156,0.0,1163,25985.77959403508
2025-02-18 06:00:00,-4880462.329492089,2346,611,139,0.0,1486,29428.12242715861
2025-02-18 07:00:00,25521911.891869128,1868,571,134,0.0,1113,36655.0363963321
2025-02-18 08:00:00,-23658228.63008706,1894,578,117,0.0,1146,25092.7199800846
2025-02-18 09:00:00,-14566527.6459732,1688,498,98,0.0,1061,11745.922947535733
2025-02-18 10:00:00,51317475.63514193,1410,366,66,0.0,892,47624.81113075211
2025-02-18 11:00:00,97158530.68548796,1390,394,83,0.0,844,92854.27844641572
2025-02-18 12:00:00,1645393.1864941153,1697,431,88,0.0,1088,19337.99093824733
2025-02-18 13:00:00,790385.7633845676,2776,605,114,0.0,1848,15177.341595001582
2025-02-18 14:00:00,49577653.40769933,3196,695,128,0.0,2126,23510.195474292046
2025-02-18 15:00:00,51181289.855089195,1906,581,113,0.0,1101,38384.69353392216
2025-02-18 16:00:00,24227565.480761524,5078,874,160,0.0,3399,15177.290566370388
2025-02-18 17:00:00,45909262.94106451,1448,497,108,0.0,821,41606.83477178623
2025-02-18 18:00:00,86086958.16362815,1128,422,85,0.0,648,88993.0193428488
2025-02-18 19:00:00,-4770642.110218859,1193,387,68,0.0,712,15240.543170529234
2025-02-18 20:00:00,86545062.84835592,1335,395,76,0.0,828,77870.22435092936
2025-02-18 21:00:00,168571768.23669487,2859,793,186,0.0,1824,70707.19159938453
2025-02-18 22:00:00,141663162.7281729,1738,598,126,0.0,1003,92326.3511363508
2025-02-18 23:00:00,38933190.83609483,1742,532,88,0.0,1033,33240.1772269874
