timestamp,token_volume,transaction_count,unique_wallets,new_wallets,sniper_tx_count,wash_tx_count,avg_tx_size
2025-02-03 11:00:00,-104227998.31013279,13327,1254,239,0.0,11563,34004.51829225976
2025-02-03 12:00:00,-112603766.53717037,15137,1277,238,0.0,13474,33451.44628168221
2025-02-03 13:00:00,-152640379.84932074,14550,1462,298,0.0,12725,50621.49916727203
2025-02-03 14:00:00,269488806.51620764,32835,1891,351,0.0,30263,29766.395276285926
2025-02-03 15:00:00,-6499194.348074906,35218,2510,552,0.0,31369,28537.966208219525
2025-02-03 16:00:00,33862162.90463007,17066,1786,333,0.0,14413,45214.099498497686
2025-02-03 17:00:00,358465095.0570309,16118,1555,277,0.0,14120,59701.032535065046
2025-02-03 18:00:00,70295157.8329235,11270,1402,272,0.0,9435,45603.3313923351
2025-02-03 19:00:00,120115794.03070648,14282,1727,308,0.0,11765,55828.75848892951
2025-02-03 20:00:00,18716600.60976513,12630,1591,324,0.0,10597,51091.62653026383
2025-02-03 21:00:00,44382478.10073237,23132,1596,286,0.0,20844,30656.3898378728
2025-02-03 22:00:00,-12407543.734465865,32090,1961,301,0.0,29229,22288.890689865213
2025-02-03 23:00:00,-16941306.9398472,13914,1426,231,0.0,12164,38832.325596303475
2025-02-04 00:00:00,450895704.06549394,12254,1303,228,0.0,10632,65276.58052499149
2025-02-04 01:00:00,37714567.576440975,9016,1455,317,0.0,7280,53550.15950482124
2025-02-04 02:00:00,82659617.03459714,12672,1578,395,0.0,10565,42840.539871550434
2025-02-04 03:00:00,150060054.53572354,10939,1336,234,0.0,9309,49321.295025465835
2025-02-04 04:00:00,51368023.12840105,7038,1034,178,0.0,5716,57814.74791056133
2025-02-04 05:00:00,76473896.09273048,23835,1641,245,0.0,21457,26117.896008502634
2025-02-04 06:00:00,174999339.84540394,10268,1205,172,0.0,8541,42970.231464188815
2025-02-04 07:00:00,23654290.960523263,12077,1186,221,0.0,10411,45595.38564584195
2025-02-04 08:00:00,16571926.201270755,16114,1422,252,0.0,14108,37273.54046361099
2025-02-04 09:00:00,-77874368.30663794,16046,1574,425,0.0,13606,29223.29015841364
2025-02-04 10:00:00,63280056.63515368,14917,1337,259,0.0,12981,39944.465762574655
2025-02-04 11:00:00,26656912.627462756,13678,1123,210,0.0,12072,33507.78740826025
2025-02-04 12:00:00,21715674.939269315,18375,1323,237,0.0,16224,26214.88754706914
2025-02-04 13:00:00,237826799.2054004,12702,1349,240,0.0,10626,47756.71881205556
2025-02-04 14:00:00,27696195.479283888,15156,1418,268,0.0,13203,35471.77199016662
2025-02-04 15:00:00,91117243.5818614,14987,1489,283,0.0,12996,38365.035689231314
2025-02-04 16:00:00,-7543266.688206427,10789,1449,313,0.0,8930,50948.99308712419
2025-02-04 17:00:00,-4438080.433535276,10749,1389,336,0.0,8914,60014.95868128917
2025-02-04 18:00:00,129896642.60896792,10367,1336,276,0.0,8818,52844.52583453244
2025-02-04 19:00:00,-53802719.65401809,19482,1485,267,0.0,17576,30465.565402381555
2025-02-04 20:00:00,126001526.72517057,16923,1463,265,0.0,15194,39091.806843336955
2025-02-04 21:00:00,-39533287.67234445,12563,1327,215,0.0,11015,43582.53135124472
2025-02-04 22:00:00,-43258604.96364932,11629,1192,232,0.0,10218,32566.9953385889
2025-02-04 23:00:00,125349340.17416778,8174,983,165,0.0,6892,68617.5206805131
2025-02-05 00:00:00,243531993.98151428,10056,964,140,0.0,8814,44515.860725242754
2025-02-05 01:00:00,55439358.14365458,8647,1017,154,0.0,7351,32717.334294940145
2025-02-05 02:00:00,118356287.15041523,11165,1178,277,0.0,9605,32234.34324595928
2025-02-05 03:00:00,39558293.39836607,7324,972,144,0.0,6067,52049.3471067426
2025-02-05 04:00:00,33985171.53328895,10107,984,143,0.0,8869,29603.973236963233
2025-02-05 05:00:00,33580073.18244575,7868,920,136,0.0,6680,46734.09396354514
2025-02-05 06:00:00,62620274.43837287,8640,924,146,0.0,7597,42640.84190284109
2025-02-05 07:00:00,195480979.91605756,6200,830,166,0.0,5183,62312.90554495966
2025-02-05 08:00:00,58986877.68676174,11163,949,178,0.0,9991,37574.692635434105
2025-02-05 09:00:00,-25865094.042499732,14563,1100,174,0.0,13090,38231.15005648798
2025-02-05 10:00:00,79612707.08698866,19289,1286,215,0.0,17336,23556.72227407145
2025-02-05 11:00:00,120833680.56687853,22858,1497,264,0.0,20341,32948.42567888957
2025-02-05 12:00:00,189156612.52336776,16354,1284,225,0.0,14482,31891.2876310282
2025-02-05 13:00:00,208075127.2240779,15456,1282,240,0.0,13725,38869.97082418911
2025-02-05 14:00:00,193361316.71812245,31610,2285,357,0.0,28320,30178.65480607923
2025-02-05 15:00:00,21414833.347041328,23198,1787,317,0.0,20751,26733.25380804916
2025-02-05 16:00:00,-62658425.55094081,18565,1467,234,0.0,16716,25121.781223118905
2025-02-05 17:00:00,61214277.98986153,11997,1192,219,0.0,10481,44691.40127083063
2025-02-05 18:00:00,-72922710.80397938,10450,1142,221,0.0,8950,43455.11022734087
2025-02-05 19:00:00,62206745.89157615,11174,1080,194,0.0,9726,58898.76015834349
2025-02-05 20:00:00,-88237058.07726415,16221,1219,229,0.0,14436,22904.5860856691
2025-02-05 21:00:00,258551983.36514673,11034,1046,188,0.0,9640,62436.62985321656
2025-02-05 22:00:00,153919867.91475397,19263,1064,184,0.0,17927,29449.202765973398
2025-02-05 23:00:00,33925389.1527661,12463,970,179,0.0,11300,31184.034635742988
2025-02-06 00:00:00,228661459.05589947,19964,1039,190,0.0,18534,23837.686746652984
2025-02-06 01:00:00,83096963.62656191,15562,923,149,0.0,14403,22129.203822360218
2025-02-06 02:00:00,16119324.564936671,12409,869,145,0.0,11271,16667.9187134609
2025-02-06 03:00:00,178989131.42843136,10672,829,162,0.0,9630,37858.77023317448
2025-02-06 04:00:00,32381965.966286078,14142,869,151,0.0,12993,20496.141536243977
2025-02-06 05:00:00,21409527.83838699,13657,862,155,0.0,12513,17928.57147598876
2025-02-06 06:00:00,-28164900.56476933,19773,918,146,0.0,18409,13097.091680684889
2025-02-06 07:00:00,36940571.937464215,14391,1010,172,0.0,12767,21983.966570409233
2025-02-06 08:00:00,72387546.9134621,15527,889,195,0.0,14337,38789.830087820854
2025-02-06 09:00:00,89180732.72199534,12789,828,146,0.0,11644,35094.514299000504
2025-02-06 10:00:00,71252761.08721165,13539,835,155,0.0,12379,35551.296678073006
2025-02-06 11:00:00,10571577.016719146,15392,960,189,0.0,14014,21836.60098132349
2025-02-06 12:00:00,-81593715.79116976,15814,963,181,0.0,14524,16406.220879538207
2025-02-06 13:00:00,116365043.02189094,15216,940,192,0.0,13899,31395.229484489617
2025-02-06 14:00:00,-10686120.115992721,20335,1027,194,0.0,18885,28162.754728238186
2025-02-06 15:00:00,315028253.58559316,22749,1273,311,0.0,21015,38253.8433408946
2025-02-06 16:00:00,53681492.75254121,25167,1252,217,0.0,23548,24098.511523790316
2025-02-06 17:00:00,-73700947.24570091,16499,1101,225,0.0,14981,28113.97015605003
2025-02-06 18:00:00,108782274.66549996,13358,1109,270,0.0,11956,36055.34464857449
2025-02-06 19:00:00,55395404.14738525,17947,1223,303,0.0,16240,20141.962781991024
2025-02-06 20:00:00,-30572452.590208005,12257,1010,274,0.0,10972,20506.908801890368
2025-02-06 21:00:00,-156830707.27850926,12132,989,256,0.0,10838,25423.428660068148
2025-02-06 22:00:00,109473241.71942762,10052,884,209,0.0,9038,39874.306136247746
2025-02-06 23:00:00,113479363.84370543,12415,975,281,0.0,11268,28689.549319533086
2025-02-07 00:00:00,146318455.73695642,16415,1076,286,0.0,15012,23745.67222809432
2025-02-07 01:00:00,116311847.90403867,11568,975,339,0.0,10124,25937.468995535444
2025-02-07 02:00:00,63700701.28396733,9418,1036,356,0.0,7888,34410.425745076725
2025-02-07 03:00:00,449238749.10012645,9263,908,280,0.0,8065,70492.77048672934
2025-02-07 04:00:00,84488328.0534597,9315,902,259,0.0,8194,23888.402992231135
2025-02-07 05:00:00,48775451.61815614,8809,814,242,0.0,7848,31435.18059681197
2025-02-07 06:00:00,-41196497.189143114,9725,903,294,0.0,8649,25151.71639875542
2025-02-07 07:00:00,-59397087.78547467,7844,839,251,0.0,6758,30036.458041609458
2025-02-07 08:00:00,-98441827.32316084,10021,755,149,0.0,8840,26175.77064836785
2025-02-07 09:00:00,90274200.90262783,7500,730,163,0.0,6509,54188.27042893683
2025-02-07 10:00:00,25139950.773673993,9288,696,141,0.0,8319,28280.048065249688
2025-02-07 11:00:00,-121203277.59687838,7510,913,170,0.0,6359,50991.643269712076
2025-02-07 12:00:00,-89275326.90377805,9002,872,170,0.0,7900,49523.971099646595
2025-02-07 13:00:00,29758630.036701817,13073,899,159,0.0,11908,23954.232796205273
2025-02-07 14:00:00,-18347680.31468228,13485,1087,188,0.0,11973,39068.45931062139
2025-02-07 15:00:00,150369552.90158594,14904,966,156,0.0,13666,38909.57049717812
2025-02-07 16:00:00,192133525.79199162,11907,1060,208,0.0,10479,60837.318896529265
2025-02-07 17:00:00,-131575470.70331307,11416,994,184,0.0,9998,27419.525184273887
2025-02-07 18:00:00,125244411.9882417,5921,901,146,0.0,4607,90037.27481187564
2025-02-07 19:00:00,-106253939.12231514,7330,895,174,0.0,6156,41153.374878062335
2025-02-07 20:00:00,212394404.86353144,15583,1219,231,0.0,13831,39852.115300993675
2025-02-07 21:00:00,-145178330.03538018,11489,1006,202,0.0,10045,32310.923692056822
2025-02-07 22:00:00,-44765986.71826391,13568,1088,186,0.0,12010,24922.928784208005
2025-02-07 23:00:00,-8526995.346002892,7842,876,154,0.0,6586,32017.662597566912
2025-02-08 00:00:00,76289240.75154468,11005,800,124,0.0,9747,35138.81058162911
2025-02-08 01:00:00,3410379.3764192923,7919,768,145,0.0,6880,38855.82811122238
2025-02-08 02:00:00,-81256640.93084729,7200,760,107,0.0,6079,24121.0688835346
2025-02-08 03:00:00,-31610603.4799686,5857,736,135,0.0,4934,39950.574055456476
2025-02-08 04:00:00,-107615887.02011931,4670,590,98,0.0,3906,39448.06929135746
2025-02-08 05:00:00,-48326341.134565316,8406,646,118,0.0,7596,21981.593709325425
2025-02-08 06:00:00,13099743.32930626,9401,638,114,0.0,8574,29032.86199646186
2025-02-08 07:00:00,34708195.95017355,12126,774,148,0.0,11094,18720.32125378169
2025-02-08 08:00:00,-47674633.44641268,11926,781,143,0.0,10877,27595.677497385634
2025-02-08 09:00:00,-85217901.67051534,7178,669,124,0.0,6207,40903.30158316243
2025-02-08 10:00:00,-148131586.15771002,10809,718,123,0.0,9700,23947.346841067923
2025-02-08 11:00:00,-116599704.9559119,8257,686,128,0.0,7326,23086.615829049206
2025-02-08 12:00:00,127043673.53222685,7788,755,126,0.0,6855,55103.55649393956
2025-02-08 13:00:00,-91415493.61562048,7406,853,149,0.0,6315,50410.1197898382
2025-02-08 14:00:00,-114405401.20971416,8188,853,191,0.0,6964,46202.257082124655
2025-02-08 15:00:00,-29316589.128746588,8429,808,161,0.0,7376,41357.37836340874
2025-02-08 16:00:00,178838925.1288246,8587,842,151,0.0,7393,62351.3104687733
2025-02-08 17:00:00,157726946.05428484,10116,1010,208,0.0,8847,45948.93786396102
2025-02-08 18:00:00,-78984886.90761817,6850,860,193,0.0,5675,33463.848618321696
2025-02-08 19:00:00,-128861901.33023742,7238,834,167,0.0,5931,42326.915372203366
2025-02-08 20:00:00,-138849921.79738757,7679,872,214,0.0,6398,74453.67364751076
2025-02-08 21:00:00,864046627.556428,5328,859,168,0.0,4164,211540.42155026284
2025-02-08 22:00:00,167700309.7570694,7450,837,175,0.0,6248,61452.50997888324
2025-02-08 23:00:00,207758531.81178266,8195,763,113,0.0,7141,52238.47822494468
2025-02-09 00:00:00,45193015.00777992,6586,715,129,0.0,5694,27316.641243883656
2025-02-09 01:00:00,103888456.67585616,10195,756,129,0.0,9078,29208.48131398321
2025-02-09 02:00:00,190951809.47269347,7068,862,135,0.0,5856,54206.08911499477
2025-02-09 03:00:00,562926963.151868,17248,2487,622,0.0,14172,60540.676295760524
2025-02-09 04:00:00,273890344.72999746,9940,1648,363,0.0,7971,61693.94120669522
2025-02-09 05:00:00,180399990.75058684,8292,1254,265,0.0,6695,50010.14160143
2025-02-09 06:00:00,23106611.208612233,6809,1003,213,0.0,5610,30969.13088094882
2025-02-09 07:00:00,43316421.99056557,9138,919,172,0.0,8009,40580.42521099553
2025-02-09 08:00:00,-35442379.801953584,8472,1005,177,0.0,7139,34467.14935497181
2025-02-09 09:00:00,289539455.83272535,7348,915,184,0.0,6092,93270.83262059391
2025-02-09 10:00:00,96587368.215728,4845,789,155,0.0,3804,61320.97515696077
2025-02-09 11:00:00,204637744.19438148,5284,725,142,0.0,4320,112375.93260371735
2025-02-09 12:00:00,246899165.91428745,7076,916,195,0.0,5867,66251.53449449367
2025-02-09 13:00:00,142144856.18812954,10062,1043,201,0.0,8782,47552.641876163994
2025-02-09 14:00:00,167115384.9103355,10757,1150,224,0.0,9370,38110.92870850044
2025-02-09 15:00:00,401792241.76122946,10458,1830,452,0.0,8318,72703.6730328865
2025-02-09 16:00:00,36069796.787876435,6835,1268,288,0.0,5240,49759.248505076546
2025-02-09 17:00:00,148824614.98987487,7109,1194,228,0.0,5655,58806.06635269428
2025-02-09 18:00:00,222723664.64671788,5991,1187,256,0.0,4514,90771.75208515135
2025-02-09 19:00:00,297322770.3195212,10060,1239,229,0.0,8607,57609.25956893993
2025-02-09 20:00:00,499949003.3388838,6694,1093,223,0.0,5349,118163.49809183953
2025-02-09 21:00:00,135151189.30703804,17116,1464,253,0.0,15052,27377.426754255594
